"시설번호","년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","선풍기보유대수","에어컨보유대수","야간개방","휴일개방","숙박가능여부","입력시간","수정시간","사용여부","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"11740178","2022","1174051500","008","농협 서울영업본부점","서울특별시 강동구 올림픽로 528","451-0","200","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.120433","37.528982","210645.199684","547727.599394"
"11740187","2022","1174065000","008","강동농협 성내지점","서울특별시 강동구 풍성로37길 44  공빌딩 (성내동)","139-2 공빌딩","1578","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.126731","37.533758","211201.200409","548258.408117"
"11740190","2022","1174066000","008","SC제일은행강동역지점","서울특별시 강동구 천호대로 1102","199-0","0","30","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.133680","37.534785","211815.204006","548373.209552"
"11740191","2022","1174065000","008","서울강동새마을금고 성내지점","서울특별시 강동구 풍성로 161","516-13","200","20","2","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.129984","37.530781","211489.202175","547928.401227"
"11740200","2022","1174066000","008","신한은행 둔촌동지점","서울특별시 강동구 양재대로 1315 (성내동)","440-1","0","30","3","2","N","N","N","2021-04-05 13:29:10","2022-06-23 11:17:20","Y","","20220520","20220930","127.134294","37.523839","211871.197853","547158.404739"
"11590057","2022","1159056000","001","경향렉스빌아파트경로당","서울특별시 동작구 양녕로23길 9 (상도동 경향렉스빌)","445","112","20","1","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.941960","37.495324","194867.502362","543986.757139"
"11590058","2022","1159056000","001","동아아파트 경로당","서울특별시 동작구 양녕로23길 43 (상도동 동아아파트)","409","29","8","1","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.939978","37.496231","194692.252134","544087.498972"
"11590040","2022","1159054000","001","건영아파트경로당","서울특별시 동작구 만양로 26 (상도동 건영아파트)","414","195","50","1","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.948783","37.507173","195471.502940","545301.503930"
"11350208","2022","1135064000","001","청솔경로당","서울특별시 노원구 상계동 노원로30길 58-8 (상계동)","186-12","120","26","2","3","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.071450","37.658862","206304.553755","562138.367693"
"11350240","2022","1135066000","001","한양아파트경로당","서울특별시 노원구 상계동 덕릉로 459-21 (상계동 상계주공1단지아파트)","767-1 상계주공1단지아파트","205","30","4","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.058958","37.646309","205203.198408","560744.400257"
"11350206","2022","1135063000","001","북현경로당","서울특별시 노원구 상계동 동일로 1697 (상계동)","1259","25","20","10","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.054963","37.679929","204848.397890","564475.607547"
"11350207","2022","1135063000","001","수락산벨리체아파트경로당","서울특별시 노원구 동일로250길 18","1265-0","164","5","1","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.056190","37.681998","204956.576775","564705.311035"
"11350239","2022","1135066000","001","미도아파트경로당","서울특별시 노원구 상계동 덕릉로 459-18 (상계동 미도아파트)","766-1 미도아파트","99","25","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.055733","37.642902","204918.764195","560366.072976"
"11350280","2022","1135072000","001","대림아파트경로당","서울특별시 노원구 상계동 노원로 532 (상계동 상계주공9단지아파트)","670 상계주공9단지아파트","150","25","6","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.060545","37.667367","205341.746525","563081.650485"
"11350222","2022","1135065000","001","상일경로당","서울특별시 노원구 동일로237가길 10","1049-104","142","37","3","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.066050","37.659619","205828.001736","562222.004556"
"11350224","2022","1135065000","001","불암경로당","서울특별시 노원구 상계동 덕릉로115가길 21 (상계동)","101-187","329","22","2","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.079236","37.670318","206990.525148","563410.489607"
"11200014","2022","1120052000","001","일심경로당","서울특별시 성동구 무학봉15라길 4","989-49","43","10","2","1","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.030426","37.562671","202688.182408","551460.246287"
"11200012","2022","1120052000","001","금호베스트빌 모아경로당","서울특별시 성동구 난계로 114-31","1052-0","48","12","2","1","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.025830","37.561365","202282.158775","551315.240752"
"11200013","2022","1120052000","001","금호베스트빌 제1경로당","서울특별시 성동구 난계로 114-31","1052-0","113","28","1","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.025830","37.561365","202282.158775","551315.240752"
"11200064","2022","1120055000","001","사근 제2경로당","서울특별시 성동구 사근동11길 48 (사근동)","282-8","65","19","4","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.047065","37.564386","204158.167552","551651.263764"
"11200065","2022","1120055000","001","사근 제4경로당","서울특별시 성동구 사근동길 72","198-5","71","21","5","1","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.048934","37.561079","204323.501513","551284.254540"
"11200009","2022","1120052000","001","일심할머니경로당","서울특별시 성동구 무학봉25길 9-9","971-7","48","11","3","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031239","37.562575","202759.998046","551449.603878"
"11200010","2022","1120052000","001","왕십리제2경로당","서울특별시 성동구 무학봉길 40","1015-11","45","11","2","1","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027244","37.560275","202407.125045","551194.243409"
"11200011","2022","1120052000","001","무학현대아파트 경로당","서울특별시 성동구 무학봉길 49","992-0","86","21","2","1","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027856","37.561140","202461.169442","551290.241841"
"11200087","2022","1120057000","001","행당제2경로당","서울특별시 성동구 행당로11길 14-9","306-24 스위스빌라 302호","43","13","2","1","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.030945","37.559211","202734.163264","551076.253223"
"11200088","2022","1120057000","001","행당대림아파트 제1경로당","서울특별시 성동구 행당동 행당로 79 (행당동)","347","216","65","5","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027096","37.557887","202394.124998","550929.244315"
"11200089","2022","1120057000","001","행당대림아파트 제2경로당","서울특별시 성동구 행당동 행당로 79 (행당동)","347","181","54","5","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.027096","37.557887","202394.124998","550929.244315"
"11200090","2022","1120057000","001","행당푸르지오(아)경로당","서울특별시 성동구 고산자로 177","376","99","30","3","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.032422","37.555167","202864.819264","550627.472359"
"11200091","2022","1120057000","001","두산위브아파트 제1경로당","서울특별시 성동구 행당로8길 8","375","120","36","5","4","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031598","37.556719","202791.952431","550799.701089"
"11200092","2022","1120057000","001","두산위브아파트 제2경로당","서울특별시 성동구 행당로8길 8","375","122","36","2","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.031598","37.556719","202791.952431","550799.701089"
"11200093","2022","1120057000","001","행당한진(아)제1경로당","서울특별시 성동구 행당로 82","346-1","220","66","6","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.029212","37.556013","202581.153362","550721.253096"
"11200061","2022","1120055000","001","하이츠(아)경로당","서울특별시 성동구 사근동길 65 (사근동 하이츠아파트)","199","81","24","2","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.048557","37.561827","204290.131723","551367.267531"
"11200062","2022","1120055000","001","사근 제3경로당","서울특별시 성동구 마조로9길 2","1-130","56","16","5","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.041115","37.561275","203632.639282","551305.688375"
"11200063","2022","1120055000","001","사근벽산(아)경로당","서울특별시 성동구 살곶이길 176 (사근동 사근동 벽산아파트)","314","41","12","2","2","N","N","N","2021-03-15 11:02:54","2022-05-24 18:19:10","Y","","20220520","20220930","127.049462","37.560430","204370.172320","551212.269811"
"11350281","2022","1135072000","001","주공9단지경로당","서울특별시 노원구 상계동 동일로221길 22 (상계동 대림아파트)","695 대림아파트","316","39","4","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.058104","37.662721","205126.737474","562565.898344"
"11350282","2022","1135072000","001","주공7단지경로당","서울특별시 노원구 상계동 노원로 569 (상계동 임광아파트)","694 임광아파트","320","48","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.057829","37.663720","205102.343232","562676.706950"
"11350111","2022","1135061100","001","하계2차현대아파트경로당","서울특별시 노원구 하계동 노원로18길 19 (하계동 하계2차현대아파트)","288 하계2차현대아파트","97","16","3","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.071720","37.644612","206329.596127","560556.801734"
"11350112","2022","1135061100","001","중계9단지아파트경로당","서울특별시 노원구 하계동 노원로16길 15 (하계동 중계9단지주공영구임대아파트)","256 중계9단지주공영구임대아파트","277","69","3","2","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.076387","37.645982","206741.383276","560709.138525"
"11350014","2022","1135056000","001","sk뷰아파트경로당","서울특별시 노원구 월계로42길 97","949-0","101","40","3","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.053776","37.621602","204747.444852","558001.872752"
"11350015","2022","1135058000","001","벼루마을경로당","서울특별시 노원구 월계로44길 62","534-156","125","25","2","1","N","N","N","2021-04-20 13:24:42","2022-05-20 16:49:48","Y","","20220520","20220930","127.052546","37.622598","204638.796253","558112.401038"
"11590165","2022","1159067000","001","동작상떼빌아파트 경로당","서울특별시 동작구 신대방1가길 38 (신대방동 동작상떼빌)","719","165","164","2","3","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.907084","37.487637","191782.497197","543136.007198"
"1168000103","2022","1168066000","001","경남아파트경로당","서울특별시 강남구 언주로 110 (개포동 경남아파트)","649-0","77","20","0","1","","","","2022-06-29 16:23:06","2022-06-29 16:23:06","Y","","20220520","20220930","127.054616","37.484546","204830.430508","542790.381777"
"11680049","2022","1168065600","001","삼성래미안경로당","서울특별시 강남구 남부순환로 2803","91-5","115","25","2","2","","","","2021-04-21 14:38:51","2022-06-29 16:53:44","Y","","20220520","20220930","127.050699","37.489931","204483.648256","543387.851969"
"11440027","2022","1144060000","002","우리마포복지관","서울특별시 마포구 신촌로26길 10","1-83","260","39","1","2","N","N","N","2021-04-12 16:27:02","2022-06-29 17:25:39","Y","","20220520","20220930","126.942735","37.555827","194940.062539","550701.782818"
"11440038","2022","1144065500","002","시립마포노인종합복지관","서울특별시 마포구 서강로 68","140-0","110","36","6","2","N","N","N","2021-04-12 16:27:02","2022-06-29 17:25:39","Y","","20220520","20220930","126.932185","37.548880","194007.339226","549931.357977"
